currency,date,rate,pct_change,rolling_vol_7d
COP,2025-12-23,3794.028298,-0.15647978731562207,1.1892184370208363
COP,2026-01-02,3766.4002375,-0.728198588148754,1.1170612964705535
COP,2026-01-05,3778.489842,0.3209856557364832,1.0933986364774875
COP,2026-01-06,3763.710627,-0.3911407895218044,1.0852180162730798
COP,2026-01-07,3725.649895,-1.0112555340190288,1.058912648499222
COP,2026-01-08,3749.949822,0.6522332394305774,0.9286225289106768
COP,2026-01-09,3715.4,-0.921340914945179,0.6316602271447498
COP,2026-01-12,3718.518975,0.083947219680236,0.6483073499312758
COP,2026-01-13,3693.71,-0.6671735485765495,0.6417307495333527
COP,2026-01-14,3646.213957,-1.2858628046056753,0.6788088159244824
COP,2026-01-15,3655.076192,0.24305307106256002,0.736530604369942
COP,2026-01-16,3685.780341,0.8400412846989003,0.8150253382703158
COP,2026-01-19,3697.425836,0.3159573800548321,0.768384798421609
COP,2026-01-20,3661.488389,-0.9719585623623517,0.7765132714739046
COP,2026-01-21,3668.470882,0.19070094612281263,0.7841674184258265
COP,2026-01-22,3674.468584,0.16349324263220666,0.7626101888480387
COP,2026-01-23,3602.289248,-1.9643476151706918,0.9601291359983596
COP,2026-01-26,3648.791572,1.2909103294750146,1.1057273917399932
COP,2026-01-27,3680.397925,0.8662142623475644,1.1091565386823217
COP,2026-01-28,3650.911029,-0.8011877139616708,1.133604412583095
CRC,2025-12-01,492.245868,,
CRC,2025-12-02,492.574716,0.066805639493972,
CRC,2025-12-03,492.158269,-0.08454494038626637,0.1070210213698328
CRC,2025-12-07,488.472559,-0.7488871430503252,0.4338994268578599
CRC,2025-12-08,488.337081,-0.027735027793029943,0.3721377380582659
CRC,2025-12-15,500.06785,2.4021868206236086,1.2069272011888599
CRC,2025-12-16,500.08512,0.003453531355801509,1.0872922515689327
CRC,2025-12-17,499.701609,-0.07668914444004526,1.0010979832845408
CRC,2025-12-18,498.555069,-0.22944492860338395,1.0147840125019505
CRC,2025-12-22,498.893376,0.06785749880722225,1.0098627452088413
CRC,2025-12-23,496.743111,-0.431006925215216,0.9663613009617756
CRC,2026-01-02,497.383718,0.12896142610017147,0.9608141868676319
CRC,2026-01-05,497.271154,-0.022631219303392847,0.19206464219812866
CRC,2026-01-06,496.866244,-0.08142640021303604,0.1885706790314601
CRC,2026-01-07,497.393966,0.10621007290645412,0.2031613412251067
CRC,2026-01-08,497.305824,-0.01772076181559834,0.19010020229754612
CRC,2026-01-09,497.352858,0.009457761749454008,0.18603707895617277
CRC,2026-01-12,497.683385,0.06645724352105642,0.07610787017844217
CRC,2026-01-13,497.137152,-0.10975512071795812,0.07631130864015892
CRC,2026-01-14,496.688176,-0.09031230077932717,0.08263858229099105
CRC,2026-01-15,497.073741,0.07762717508297268,0.08374318573600487
CRC,2026-01-16,495.72848,-0.27063610266228055,0.12129272840116809
CRC,2026-01-19,487.197054,-1.720987666474194,0.6419165348930811
CRC,2026-01-20,487.358579,0.03315393610734407,0.6438257396186176
CRC,2026-01-21,489.471869,0.4336211756723829,0.690741859523295
CRC,2026-01-22,490.824674,0.2763805410847864,0.7173472069671334
CRC,2026-01-23,491.532875,0.1442879784808726,0.727650984534443
CRC,2026-01-26,494.905114,0.6860658099420158,0.7923684168554124
CRC,2026-01-27,496.209274,0.2635171799820979,0.7943901542026276
CRC,2026-01-28,496.072589,-0.0275458374443871,0.2447693776062876
CUC,2025-12-01,1.0,,
CUC,2025-12-02,1.0,0.0,
CUC,2025-12-03,1.0,0.0,0.0
CUC,2025-12-07,1.0,0.0,0.0
CUC,2025-12-08,1.0,0.0,0.0
CUC,2025-12-15,1.0,0.0,0.0
CUC,2025-12-16,1.0,0.0,0.0
CUC,2025-12-17,1.0,0.0,0.0
CUC,2025-12-18,1.0,0.0,0.0
CUC,2025-12-22,1.0,0.0,0.0
CUC,2025-12-23,1.0,0.0,0.0
CUC,2026-01-02,1.0,0.0,0.0
CUC,2026-01-05,1.0,0.0,0.0
CUC,2026-01-06,1.0,0.0,0.0
CUC,2026-01-07,1.0,0.0,0.0
CUC,2026-01-08,1.0,0.0,0.0
CUC,2026-01-09,1.0,0.0,0.0
CUC,2026-01-12,1.0,0.0,0.0
CUC,2026-01-13,1.0,0.0,0.0
CUC,2026-01-14,1.0,0.0,0.0
CUC,2026-01-15,1.0,0.0,0.0
CUC,2026-01-16,1.0,0.0,0.0
CUC,2026-01-19,1.0,0.0,0.0
CUC,2026-01-20,1.0,0.0,0.0
CUC,2026-01-21,1.0,0.0,0.0
CUC,2026-01-22,1.0,0.0,0.0
CUC,2026-01-23,1.0,0.0,0.0
CUC,2026-01-26,1.0,0.0,0.0
CUC,2026-01-27,1.0,0.0,0.0
CUC,2026-01-28,1.0,0.0,0.0
CUP,2025-12-01,25.75,,
CUP,2025-12-02,25.75,0.0,
CUP,2025-12-03,25.75,0.0,0.0
CUP,2025-12-07,25.75,0.0,0.0
CUP,2025-12-08,25.75,0.0,0.0
CUP,2025-12-15,25.75,0.0,0.0
CUP,2025-12-16,25.75,0.0,0.0
CUP,2025-12-17,25.75,0.0,0.0
CUP,2025-12-18,25.75,0.0,0.0
CUP,2025-12-22,25.75,0.0,0.0
CUP,2025-12-23,25.75,0.0,0.0
CUP,2026-01-02,25.75,0.0,0.0
CUP,2026-01-05,25.75,0.0,0.0
CUP,2026-01-06,25.75,0.0,0.0
CUP,2026-01-07,25.75,0.0,0.0
CUP,2026-01-08,25.75,0.0,0.0
CUP,2026-01-09,25.75,0.0,0.0
CUP,2026-01-12,25.75,0.0,0.0
CUP,2026-01-13,25.75,0.0,0.0
CUP,2026-01-14,25.75,0.0,0.0
CUP,2026-01-15,25.75,0.0,0.0
CUP,2026-01-16,25.75,0.0,0.0
CUP,2026-01-19,25.75,0.0,0.0
CUP,2026-01-20,25.75,0.0,0.0
CUP,2026-01-21,25.75,0.0,0.0
CUP,2026-01-22,25.75,0.0,0.0
CUP,2026-01-23,25.75,0.0,0.0
CUP,2026-01-26,25.75,0.0,0.0
CUP,2026-01-27,25.75,0.0,0.0
CUP,2026-01-28,25.75,0.0,0.0
CVE,2025-12-01,94.792916,,
CVE,2025-12-02,94.98969,0.20758302234313852,
CVE,2025-12-03,94.752591,-0.2496049834460945,0.3232807391707212
CVE,2025-12-07,94.67652,-0.08028382041816995,0.23114131609905827
CVE,2025-12-08,94.650096,-0.027909771081569,0.1888355792817889
CVE,2025-12-15,93.823403,-0.8734201389505203,0.40801793446765916
CVE,2025-12-16,93.726876,-0.1028815806222605,0.3673032273403184
CVE,2025-12-17,93.866501,0.14897007769680837,0.3586416909569256
CVE,2025-12-18,93.933303,0.07116702901281968,0.3398425756804785
CVE,2025-12-22,94.051451,0.12577860697606802,0.352566860795004
CVE,2025-12-23,94.05,-0.0015427725830630123,0.35475523300214795
CVE,2026-01-02,94.20742150000001,0.16738064859118662,0.36826481136891565
CVE,2026-01-05,94.392054,0.19598509019800314,0.10632178963105919
CVE,2026-01-06,94.152275,-0.2540245601605373,0.15525586981787
CVE,2026-01-07,94.381546,0.24351084453348992,0.16743125014356577
CVE,2026-01-08,94.462405,0.0856724682174681,0.1674176986832387
CVE,2026-01-09,94.699673,0.2511771746654068,0.17936590244218414
CVE,2026-01-12,94.561306,-0.146111380975944,0.19992407400639736
CVE,2026-01-13,94.509365,-0.05492838688162527,0.20095008650840376
CVE,2026-01-14,94.671617,0.17167822469232874,0.19811432621427696
CVE,2026-01-15,94.744864,0.0773695457213952,0.1489662660961531
CVE,2026-01-16,94.88754,0.15058969317851556,0.1366104133079844
CVE,2026-01-19,94.790436,-0.10233588098079727,0.1521074993579424
CVE,2026-01-20,94.695622,-0.10002485904802016,0.13100760824035063
CVE,2026-01-21,94.075143,-0.6552351490969666,0.28088715563333366
CVE,2026-01-22,94.204538,0.13754430328105638,0.29217557436611435
CVE,2026-01-23,93.929273,-0.29219929935859756,0.2871989823740768
CVE,2026-01-26,93.012958,-0.9755372002080764,0.4175871640049873
CVE,2026-01-27,92.579547,-0.46596840840175124,0.3792047372557814
CVE,2026-01-28,92.086632,-0.5324232143845031,0.3669313032147523
CZK,2025-12-01,20.774343,,
CZK,2025-12-02,20.796564,0.1069636714865041,
CZK,2025-12-03,20.677391,-0.5730417774782448,0.4808364642067767
CZK,2025-12-07,20.7835,0.5131643542456654,0.5488245265854378
CZK,2025-12-08,20.862343,0.3793538143238573,0.48359841980748647
CZK,2025-12-15,20.691315,-0.8197928679439248,0.5891052828437315
CZK,2025-12-16,20.6511,-0.1943569077170748,0.5290241795540298
CZK,2025-12-17,20.762001,0.5370222409460057,0.5392782037809033
CZK,2025-12-18,20.788351,0.1269145493249857,0.540034571586518
CZK,2025-12-22,20.6886,-0.47984084932950477,0.5246065123190458
CZK,2025-12-23,20.608027,-0.3894560289241511,0.4897840075460591
CZK,2026-01-02,20.589199999999998,-0.09135760546121752,0.4395305570691829
CZK,2026-01-05,20.724543,0.6573494841956018,0.4398300758520728
CZK,2026-01-06,20.6745315,-0.24131533322592214,0.44404904043868004
CZK,2026-01-07,20.76936,0.4586730296645358,0.42950734904400606
CZK,2026-01-08,20.78388,0.06991067611135104,0.42736451992933694
CZK,2026-01-09,20.859597,0.3643063759028786,0.3873810556582773
CZK,2026-01-12,20.809667,-0.2393622465477141,0.35760122825189183
CZK,2026-01-13,20.767,-0.20503451592954747,0.3721312320665901
CZK,2026-01-14,20.79422,0.13107333750661532,0.2905137641115983
CZK,2026-01-15,20.862075,0.3263166399124495,0.2750005197651433
CZK,2026-01-16,20.899915,0.1813817657160044,0.23701453580558854
CZK,2026-01-19,20.90055,0.003038289868628752,0.23928656211860724
CZK,2026-01-20,20.7484,-0.72797127348323,0.35252277579845087
CZK,2026-01-21,20.75908,0.05147384858592563,0.347129350760716
CZK,2026-01-22,20.776925,0.08596238368943077,0.34063103687329543
CZK,2026-01-23,20.65885,-0.5682987256295013,0.3963019832493827
CZK,2026-01-26,20.47395,-0.895015937479593,0.4467762957667905
CZK,2026-01-27,20.349589,-0.6074108806556455,0.4130185723855256
CZK,2026-01-28,20.278817,-0.3477809797534537,0.3786867536486262
DJF,2025-12-01,178.002868,,
DJF,2025-12-02,178.122592,0.06725959044660001,
DJF,2025-12-03,178.082042,-0.0227652200345263,0.0636571539662382
DJF,2025-12-07,178.070718,-0.006358866886757575,0.047946692944552845
DJF,2025-12-08,178.081823,0.006236286417404813,0.03928197326572727
DJF,2025-12-15,178.023211,-0.03291296046538106,0.03930151466109723
DJF,2025-12-16,178.045813,0.012696097252185012,0.03540803480692689
DJF,2025-12-17,177.956634,-0.0500876704132347,0.038250469124927314
DJF,2025-12-18,178.185293,0.12849141662232277,0.058712364996811546
DJF,2025-12-22,177.5,-0.38459571408062665,0.1597000517758534
DJF,2025-12-23,177.5,0.0,0.1599852472825897
DJF,2026-01-02,178.0122705,0.28860309859155553,0.20463980657702052
DJF,2026-01-05,178.071862,0.03347606310095674,0.2046906419585392
DJF,2026-01-06,178.000536,-0.040054615703410956,0.20529085544027872
DJF,2026-01-07,178.175647,0.09837667005676565,0.207328861465086
DJF,2026-01-08,178.146902,-0.016132956710956936,0.2015811842261951
DJF,2026-01-09,178.114226,-0.018342165725682147,0.11488868800116571
DJF,2026-01-12,178.191113,0.04316724257611426,0.11293596587317614
DJF,2026-01-13,178.103705,-0.04905295136689025,0.053058659088929976
DJF,2026-01-14,178.069326,-0.019302798894615947,0.052473791208898724
DJF,2026-01-15,178.207784,0.07775510982728218,0.05631000757992757
DJF,2026-01-16,178.063085,-0.08119678992248858,0.05371031384516783
DJF,2026-01-19,178.011275,-0.029096429504182897,0.054217735196469975
DJF,2026-01-20,177.98471,-0.014923212026884958,0.054154534295179454
DJF,2026-01-21,177.981761,-0.001656883897493966,0.049190392741370756
DJF,2026-01-22,178.026689,0.025243035998512298,0.04908207512238668
DJF,2026-01-23,178.053775,0.015214572686916839,0.049276100501554655
DJF,2026-01-26,178.096655,0.024082612120968072,0.03776809826810528
DJF,2026-01-27,177.85144,-0.13768647142755608,0.056952175211538066
DJF,2026-01-28,177.987121,0.07628895217266507,0.06636501043333318
DKK,2025-12-01,6.422581,,
DKK,2025-12-02,6.42872,0.09558462555785407,
DKK,2025-12-03,6.405724,-0.35770728854266354,0.320525786317506
DKK,2025-12-07,6.4149,0.14324688356850412,0.27649603155174163
DKK,2025-12-08,6.416417,0.023648069338566557,0.22796399318272997
DKK,2025-12-15,6.359487,-0.8872553015179752,0.4336868750066187
DKK,2025-12-16,6.343108,-0.2575522208001946,0.38870135391294414
DKK,2025-12-17,6.37153,0.4480768733560847,0.4326080031529899
DKK,2025-12-18,6.371033,-0.007800324254936264,0.4260090575026031
DKK,2025-12-22,6.3497,-0.33484365879127287,0.42403659344208355
DKK,2025-12-23,6.335239,-0.2277430429784233,0.40784947230096275
DKK,2026-01-02,6.364864000000001,0.467622452759886,0.47359151592501975
DKK,2026-01-05,6.400076,0.5532247036228899,0.38669278882359126
DKK,2026-01-06,6.3872575000000005,-0.20028668409561856,0.3785968578269728
DKK,2026-01-07,6.393547,0.0984694917967488,0.3467041931499937
DKK,2026-01-08,6.400844,0.11413070084571597,0.34639044661235996
DKK,2026-01-09,6.421711,0.32600388323789087,0.30627793819911076
DKK,2026-01-12,6.403375,-0.28553137940964257,0.3190355531135511
DKK,2026-01-13,6.40657,0.04989556288677033,0.2880195731936191
DKK,2026-01-14,6.408508,0.030250196282888275,0.2047452675957953
DKK,2026-01-15,6.42448,0.24923117830233377,0.19475867142565342
DKK,2026-01-16,6.430129,0.08792929544492178,0.19466172714077165
DKK,2026-01-19,6.426797,-0.05181855605074226,0.20008367619749692
DKK,2026-01-20,6.371157,-0.8657500773713522,0.3694091327802913
DKK,2026-01-21,6.371325,0.0026368836931744966,0.3628801032247535
DKK,2026-01-22,6.381487,0.15949586624446344,0.3712384629943229
DKK,2026-01-23,6.36039,-0.3305969282707988,0.38224787579089936
DKK,2026-01-26,6.30623,-0.8515201111881421,0.4341729650625791
DKK,2026-01-27,6.260261,-0.728945820244431,0.4335227797000153
DKK,2026-01-28,6.23259,-0.4420103251286167,0.4085175998662938
DOP,2025-12-01,62.454866,,
DOP,2025-12-02,62.579952,0.20028223261259193,
DOP,2025-12-03,63.189571,0.9741442435110992,0.5472030756089924
DOP,2025-12-07,64.051643,1.3642630996814287,0.5924393910989051
DOP,2025-12-08,64.112962,0.09573368789306258,0.6122097246689069
DOP,2025-12-15,63.501922,-0.9530678055398423,0.8947619418924853
DOP,2025-12-16,63.504081,0.0033998970928816874,0.8117551056114863
DOP,2025-12-17,64.333393,1.305919221159968,0.8362107039707832
DOP,2025-12-18,62.874288,-2.268036756587677,1.3252749373199455
DOP,2025-12-22,62.56844,-0.48644367948945666,1.274036725428717
DOP,2025-12-23,62.383463,-0.29563946296248256,1.0898494810768804
DOP,2026-01-02,63.0342365,1.0431827101358593,1.2097364640368218
DOP,2026-01-05,63.149783,0.18330752685487006,1.173136917070808
DOP,2026-01-06,63.450455,0.4761251515306153,1.1917582119715893
DOP,2026-01-07,63.511626,0.09640750409118937,1.0489864959299509
DOP,2026-01-08,63.505804,-0.00916682561394877,0.5061042299311803
DOP,2026-01-09,63.682512,0.27825488202621873,0.4230693409960909
DOP,2026-01-12,63.541034,-0.22216146247496793,0.4078187871283925
DOP,2026-01-13,63.727844,0.2939989928397946,0.22768764597278449
DOP,2026-01-14,63.669488,-0.09157064845940477,0.24534866195356164
DOP,2026-01-15,63.721736,0.08206128499101961,0.1877795634010997
DOP,2026-01-16,63.705839,-0.024947531247421217,0.18957187328486896
DOP,2026-01-19,63.618156,-0.13763730511421324,0.20140190043320916
DOP,2026-01-20,63.550952,-0.10563651043264954,0.17106521200308653
DOP,2026-01-21,63.440233,-0.1742208362197406,0.16282346317236648
DOP,2026-01-22,62.982442,-0.7216098969876072,0.2582534176133497
DOP,2026-01-23,62.981738,-0.0011177718386989888,0.26487272406610113
DOP,2026-01-26,62.624952,-0.5664911946380413,0.2811684480505488
DOP,2026-01-27,62.496309,-0.20541812151808614,0.2651936130312217
DOP,2026-01-28,62.885987,0.6235216226929463,0.4329884229030946
DZD,2025-12-01,130.014678,,
DZD,2025-12-02,130.140213,0.0965544828715359,
DZD,2025-12-03,129.916,-0.17228571771278345,0.19009872888872384
DZD,2025-12-07,129.770888,-0.11169678869421551,0.14101693980900928
DZD,2025-12-08,130.066,0.22741001818527007,0.1851098643976773
DZD,2025-12-15,129.667881,-0.30608998508450114,0.2137317314534833
DZD,2025-12-16,129.599733,-0.052555806013365736,0.1911676654247016
DZD,2025-12-17,129.422563,-0.13670552855227225,0.1773486148717785
DZD,2025-12-18,129.783246,0.278686336941103,0.21448232031410025
DZD,2025-12-22,129.747081,-0.02786569230975866,0.20631896479067677
DZD,2025-12-23,129.658,-0.06865742127949437,0.20370002323614375
DZD,2026-01-02,129.7476335,0.06913071310681307,0.18007772289241591
DZD,2026-01-05,129.935332,0.14466429555339833,0.14388095102067266
DZD,2026-01-06,129.838936,-0.07418767360366507,0.1461521555580535
DZD,2026-01-07,129.883468,0.03429787810338425,0.12743055459406333
DZD,2026-01-08,129.981523,0.0754945964331677,0.0818921921105095
DZD,2026-01-09,130.139727,0.12171268373273314,0.08616436190061211
DZD,2026-01-12,130.043583,-0.07387751781589014,0.08730887260951033
DZD,2026-01-13,130.04433,0.0005744228071424828,0.08766316199653172
DZD,2026-01-14,129.970262,-0.05695596263213254,0.07723467705756931
DZD,2026-01-15,130.019318,0.037744018704843896,0.0695902479692157
DZD,2026-01-16,130.218045,0.15284421042724983,0.08614577852089533
DZD,2026-01-19,130.174662,-0.03331565913156087,0.08779915289890727
DZD,2026-01-20,129.733,-0.33928415347067586,0.1504334908015121
DZD,2026-01-21,129.750699,0.013642635258559466,0.15123048358406452
DZD,2026-01-22,129.867499,0.09001878286607479,0.15807578635150907
DZD,2026-01-23,129.69,-0.1366769987616423,0.1639992368470565
DZD,2026-01-26,129.310522,-0.29260390161154337,0.1869409896359987
DZD,2026-01-27,129.078117,-0.17972628708435856,0.15863990735101133
DZD,2026-01-28,129.173431,0.07384210601708574,0.17348471177728456
EGP,2025-12-01,47.525442,,
EGP,2025-12-02,47.5186,-0.014396499458124712,
EGP,2025-12-03,47.5492,0.06439583657766867,0.05571459511643868
EGP,2025-12-07,47.482081,-0.14115694901281062,0.1037050235469888
EGP,2025-12-08,47.499585,0.03686443313215548,0.0911069268038925
EGP,2025-12-15,47.4586,-0.08628496438444211,0.08533903834517953
EGP,2025-12-16,47.4388,-0.04172057329966394,0.0765313678116724
EGP,2025-12-17,47.5885,0.3155644746494435,0.1482497238471907
EGP,2025-12-18,47.5815,-0.014709436103266249,0.14826153322345234
EGP,2025-12-22,47.447038,-0.28259302459989755,0.1842017034207929
EGP,2025-12-23,47.4738,0.05640394243366931,0.17951018513560307
EGP,2026-01-02,47.6989765,0.47431741297305763,0.25550041115973393
EGP,2026-01-05,47.2848,-0.8683131806822009,0.4368257545037572
EGP,2026-01-06,47.251693,-0.07001615741208944,0.4368502456930776
EGP,2026-01-07,47.247463,-0.008952060193900824,0.40710027962599976
EGP,2026-01-08,47.27,0.04769991565471976,0.410003125664799
EGP,2026-01-09,47.283,0.027501586629985475,0.4028013761412826
EGP,2026-01-12,47.1484,-0.2846689084871956,0.408547187062055
EGP,2026-01-13,47.0892,-0.12556099464670067,0.32245958917804823
EGP,2026-01-14,47.319846,0.48980657985271403,0.23941088667122268
EGP,2026-01-15,47.29,-0.06307290180107561,0.23903419796195582
EGP,2026-01-16,47.2398,-0.10615352082892215,0.24322862871925435
EGP,2026-01-19,47.435716,0.4147265653114518,0.2906758986478662
EGP,2026-01-20,47.4914,0.11738834088643735,0.29148168241854416
EGP,2026-01-21,47.3782,-0.23835894498793753,0.28266211027621563
EGP,2026-01-22,47.1475,-0.4869328087601432,0.34941263561708386
EGP,2026-01-23,47.1555,0.01696802587625168,0.28230741728894526
EGP,2026-01-26,47.0411,-0.2426016053270641,0.291758782754842
EGP,2026-01-27,47.013749,-0.05814277302189641,0.2914683983202594
EGP,2026-01-28,46.9005,-0.24088485264172066,0.20207460916671433
ERN,2025-12-01,15.0,,
ERN,2025-12-02,15.0,0.0,
ERN,2025-12-03,15.0,0.0,0.0
ERN,2025-12-07,15.0,0.0,0.0
ERN,2025-12-08,15.0,0.0,0.0
ERN,2025-12-15,15.0,0.0,0.0
ERN,2025-12-16,15.0,0.0,0.0
ERN,2025-12-17,15.0,0.0,0.0
ERN,2025-12-18,15.0,0.0,0.0
ERN,2025-12-22,15.0,0.0,0.0
ERN,2025-12-23,15.0,0.0,0.0
ERN,2026-01-02,15.0,0.0,0.0
ERN,2026-01-05,15.0,0.0,0.0
ERN,2026-01-06,15.0,0.0,0.0
ERN,2026-01-07,15.0,0.0,0.0
ERN,2026-01-08,15.0,0.0,0.0
ERN,2026-01-09,15.0,0.0,0.0
ERN,2026-01-12,15.0,0.0,0.0
ERN,2026-01-13,15.0,0.0,0.0
ERN,2026-01-14,15.0,0.0,0.0
ERN,2026-01-15,15.0,0.0,0.0
ERN,2026-01-16,15.0,0.0,0.0
ERN,2026-01-19,15.0,0.0,0.0
ERN,2026-01-20,15.0,0.0,0.0
ERN,2026-01-21,15.0,0.0,0.0
ERN,2026-01-22,15.0,0.0,0.0
ERN,2026-01-23,15.0,0.0,0.0
ERN,2026-01-26,15.0,0.0,0.0
ERN,2026-01-27,15.0,0.0,0.0
ERN,2026-01-28,15.0,0.0,0.0
ETB,2025-12-01,156.104884,,
ETB,2025-12-02,154.494127,-1.0318427961549248,
ETB,2025-12-03,154.819805,0.21080283524306243,0.8786831525733557
ETB,2025-12-07,155.107611,0.18589740505097208,0.7103613685205736
ETB,2025-12-08,155.039063,-0.04419383391830456,0.5860244161195715
ETB,2025-12-15,155.5945,0.35825616412556993,0.55977167406837
ETB,2025-12-16,155.213505,-0.24486405367799557,0.506077476450125
ETB,2025-12-17,155.360406,0.09464447053109115,0.46747189955407886
ETB,2025-12-18,155.616649,0.16493455868027418,0.19588576829852727
ETB,2025-12-22,155.35,-0.17134991770707542,0.21350244262213094
ETB,2025-12-23,155.3,-0.032185387833916224,0.20598376259779935
ETB,2026-01-02,155.28778849999998,-0.007863168061839065,0.2046118283396215
ETB,2026-01-05,155.612792,0.2092910866587694,0.16850220758230333
ETB,2026-01-06,155.029555,-0.37480016424358276,0.20368720322845627
ETB,2026-01-07,155.84071,0.5232260390607646,0.2892131744678914
ETB,2026-01-08,155.822391,-0.011754951578435424,0.2846206095241988
ETB,2026-01-09,155.507051,-0.20237142940517927,0.28830017589973655
ETB,2026-01-12,155.719562,0.13665682593388961,0.290767282970696
ETB,2026-01-13,155.432585,-0.184290911375673,0.3028912439635744
ETB,2026-01-14,155.735431,0.19484074076232538,0.3013815775433648
ETB,2026-01-15,155.863927,0.08250916260665875,0.24859343594624578
ETB,2026-01-16,156.028938,0.10586862731876145,0.15684493802379965
ETB,2026-01-19,156.003986,-0.015991905296453002,0.15698409535537178
ETB,2026-01-20,155.978775,-0.01616048451479335,0.12647856936901536
ETB,2026-01-21,155.699372,-0.1791288590386797,0.14290103285060884
ETB,2026-01-22,156.001419,0.19399371758543893,0.13359584493492616
ETB,2026-01-23,155.747306,-0.16289146703210022,0.13830977804112365
ETB,2026-01-26,156.271148,0.3363409701609976,0.18765930164950587
ETB,2026-01-27,155.281628,-0.6332070971923787,0.3104666986940238
ETB,2026-01-28,155.421334,0.08996943282948422,0.31596798214263344
EUR,2025-12-01,0.859928,,
EUR,2025-12-02,0.860764,0.09721744146020672,
EUR,2025-12-03,0.857664,-0.36014517335761775,0.3234042063988946
EUR,2025-12-07,0.858811,0.13373535557048566,0.27520661823990433
EUR,2025-12-08,0.859083,0.031671694936386,0.2277911672137781
EUR,2025-12-15,0.851285,-0.9077120604179201,0.44155595058666125
EUR,2025-12-16,0.849061,-0.2612521071086671,0.39570373288121924
EUR,2025-12-17,0.852755,0.4350688584212614,0.43603753926554695
EUR,2025-12-18,0.852737,-0.0021108055655028046,0.42940288504732865
EUR,2025-12-22,0.850192,-0.29845075328032156,0.4245687609635726
EUR,2025-12-23,0.848172,-0.23759339066938834,0.4099224519778471
EUR,2026-01-02,0.852133,0.46700433402657726,0.47478313850115605
EUR,2026-01-05,0.856813,0.5492100411555567,0.3790523580101356
EUR,2026-01-06,0.8548119999999999,-0.233539873928168,0.3748558006041766
EUR,2026-01-07,0.85561,0.0933538602640116,0.34452869044433254
EUR,2026-01-08,0.856653,0.12190133355149957,0.34469480345474807
EUR,2026-01-09,0.859388,0.31926579373444675,0.31350596001965436
EUR,2026-01-12,0.856982,-0.2799666739586759,0.32260928614393813
EUR,2026-01-13,0.857367,0.04492509760998242,0.29098088173732883
EUR,2026-01-14,0.85766,0.03417439672859235,0.2082394702761806
EUR,2026-01-15,0.859785,0.247767180467795,0.19155881778861447
EUR,2026-01-16,0.860666,0.10246747733444472,0.1916713779050965
EUR,2026-01-19,0.860162,-0.05855930175004964,0.19781832542365174
EUR,2026-01-20,0.852813,-0.8543739435129538,0.36595748755080276
EUR,2026-01-21,0.852897,0.00984975604265692,0.3597435949861551
EUR,2026-01-22,0.854418,0.17833337436994334,0.370088379624375
EUR,2026-01-23,0.851627,-0.3266551032398701,0.38158468819350466
EUR,2026-01-26,0.844416,-0.8467321961375118,0.4356622273221152
EUR,2026-01-27,0.838315,-0.7225111793239369,0.4339452845413032
EUR,2026-01-28,0.834708,-0.4302678587404518,0.41099368036405687
FJD,2025-12-01,2.26865,,
FJD,2025-12-02,2.2697,0.046283031758975746,
FJD,2025-12-03,2.26665,-0.13437899281842913,0.1277473426815737
FJD,2025-12-07,2.26045,-0.273531423025164,0.16035556920259197
FJD,2025-12-08,2.2574,-0.13492888584131224,0.1311272207381807
FJD,2025-12-15,2.2538,-0.1594755027908179,0.11465379952694044
FJD,2025-12-16,2.2538,0.0,0.11569606551447748
FJD,2025-12-17,2.2795,1.1402963883219375,0.48398202792881134
FJD,2025-12-18,2.28425,0.20837903048913642,0.4865747489297571
FJD,2025-12-22,2.28735,0.13571194046184676,0.4761984417431762
FJD,2025-12-23,2.27745,-0.4328152665748597,0.5018602529071144
FJD,2026-01-02,2.27805,0.026345254561022102,0.49245404312170654
FJD,2026-01-05,2.278,-0.002194859638715574,0.480422050906376
FJD,2026-01-06,2.2718,-0.272168568920117,0.5053012928028922
FJD,2026-01-07,2.27344,0.0721894532969447,0.23063543189932595
FJD,2026-01-08,2.2702,-0.14251530719965322,0.20491158968971154
FJD,2026-01-09,2.27745,0.31935512289666956,0.24595964883296015
FJD,2026-01-12,2.27485,-0.11416276976443651,0.18863029942061413
FJD,2026-01-13,2.27485,0.0,0.18790218930050823
FJD,2026-01-14,2.2811,0.2747433896740592,0.21886214629650988
FJD,2026-01-15,2.2795,-0.07014159835166955,0.18460943553707299
FJD,2026-01-16,2.2795,0.0,0.18508097058327572
FJD,2026-01-19,2.2816,0.0921254661109927,0.16729348752301204
FJD,2026-01-20,2.2728,-0.38569424964935983,0.20198578295994016
FJD,2026-01-21,2.26765,-0.22659274903202853,0.21399757870539554
FJD,2026-01-22,2.26455,-0.13670539986331276,0.2154309762373912
FJD,2026-01-23,2.2503,-0.6292640922037296,0.24677612443918623
FJD,2026-01-26,2.21295,-1.6597786961738414,0.5969853793931815
FJD,2026-01-27,2.2071,-0.2643530129465277,0.573838779548603
FJD,2026-01-28,2.1974,-0.43949073444792264,0.5216047485580211
FKP,2025-12-01,0.754593,,
FKP,2025-12-02,0.756947,0.3119562466124215,
FKP,2025-12-03,0.750135,-0.8999309066552885,0.8569336241084586
FKP,2025-12-07,0.749372,-0.10171502462889004,0.6160280008821161
FKP,2025-12-08,0.750367,0.1327778459830231,0.534674524097028
